AccommodationID,Date,IsAvailable
21,2024-06-13,True
21,2024-06-14,True
21,2024-06-15,True
21,2024-06-16,True
21,2024-06-17,True
21,2024-06-18,True
21,2024-06-19,False
21,2024-06-20,False
21,2024-06-21,False
21,2024-06-22,False
21,2024-06-23,False
21,2024-06-24,True
21,2024-06-25,True
21,2024-06-26,True
21,2024-06-27,True
21,2024-06-28,True
21,2024-06-29,True
21,2024-06-30,True
22,2024-06-01,True
22,2024-06-02,True
22,2024-06-03,True
22,2024-06-04,False
22,2024-06-05,True
22,2024-06-06,True
22,2024-06-07,True
22,2024-06-08,True
22,2024-06-09,False
22,2024-06-10,False
22,2024-06-11,False
22,2024-06-12,False
22,2024-06-13,False
22,2024-06-14,True
22,2024-06-15,True
22,2024-06-16,True
22,2024-06-17,True
22,2024-06-18,True
22,2024-06-19,True
22,2024-06-20,True
22,2024-06-21,False
22,2024-06-22,False
22,2024-06-23,False
22,2024-06-24,False
22,2024-06-25,False
22,2024-06-26,False
22,2024-06-27,True
22,2024-06-28,True
22,2024-06-29,True
22,2024-06-30,True
23,2024-06-01,False
23,2024-06-02,False
23,2024-06-03,True
23,2024-06-04,True
23,2024-06-05,False
23,2024-06-06,True
23,2024-06-07,False
23,2024-06-08,False
23,2024-06-09,False
23,2024-06-10,False
23,2024-06-11,False
23,2024-06-12,True
23,2024-06-13,True
23,2024-06-14,True
23,2024-06-15,True
23,2024-06-16,False
23,2024-06-17,False
23,2024-06-18,False
23,2024-06-19,False
23,2024-06-20,False
23,2024-06-21,True
23,2024-06-22,False
23,2024-06-23,False
23,2024-06-24,False
23,2024-06-25,False
23,2024-06-26,True
23,2024-06-27,False
23,2024-06-28,True
23,2024-06-29,True
23,2024-06-30,True
24,2024-06-01,True
24,2024-06-02,True
24,2024-06-03,True
24,2024-06-04,True
24,2024-06-05,True
24,2024-06-06,True
24,2024-06-07,False
24,2024-06-08,False
24,2024-06-09,False
24,2024-06-10,False
24,2024-06-11,False
24,2024-06-12,False
24,2024-06-13,False
24,2024-06-14,False
24,2024-06-15,False
24,2024-06-16,False
24,2024-06-17,False
24,2024-06-18,False
24,2024-06-19,False
24,2024-06-20,True
24,2024-06-21,True
24,2024-06-22,True
24,2024-06-23,True
24,2024-06-24,True
24,2024-06-25,True
24,2024-06-26,True
24,2024-06-27,True
24,2024-06-28,True
24,2024-06-29,True
24,2024-06-30,True
25,2024-06-01,False
25,2024-06-02,False
25,2024-06-03,True
25,2024-06-04,True
25,2024-06-05,True
25,2024-06-06,False
25,2024-06-07,True
25,2024-06-08,True
25,2024-06-09,False
25,2024-06-10,False
25,2024-06-11,False
25,2024-06-12,False
25,2024-06-13,False
25,2024-06-14,False
25,2024-06-15,False
25,2024-06-16,True
25,2024-06-17,True
25,2024-06-18,True
25,2024-06-19,True
25,2024-06-20,True
25,2024-06-21,False
25,2024-06-22,False
25,2024-06-23,False
25,2024-06-24,False
25,2024-06-25,False
25,2024-06-26,False
25,2024-06-27,True
25,2024-06-28,True
25,2024-06-29,True
25,2024-06-30,True
26,2024-06-01,True
26,2024-06-02,False
26,2024-06-03,False
26,2024-06-04,False
26,2024-06-05,False
26,2024-06-06,False
26,2024-06-07,False
26,2024-06-08,True
26,2024-06-09,True
26,2024-06-10,True
26,2024-06-11,True
26,2024-06-12,True
26,2024-06-13,True
26,2024-06-14,True
26,2024-06-15,True
26,2024-06-16,True
26,2024-06-17,True
26,2024-06-18,True
26,2024-06-19,True
26,2024-06-20,True
26,2024-06-21,True
26,2024-06-22,True
26,2024-06-23,True
26,2024-06-24,True
26,2024-06-25,False
26,2024-06-26,False
26,2024-06-27,False
26,2024-06-28,False
26,2024-06-29,True
26,2024-06-30,True
27,2024-06-01,True
27,2024-06-02,True
27,2024-06-03,False
27,2024-06-04,False
27,2024-06-05,True
27,2024-06-06,True
27,2024-06-07,True
27,2024-06-08,True
27,2024-06-09,False
27,2024-06-10,False
27,2024-06-11,False
27,2024-06-12,False
27,2024-06-13,False
27,2024-06-14,False
27,2024-06-15,False
27,2024-06-16,False
27,2024-06-17,False
27,2024-06-18,True
27,2024-06-19,True
27,2024-06-20,True
27,2024-06-21,True
27,2024-06-22,True
27,2024-06-23,True
27,2024-06-24,True
27,2024-06-25,True
27,2024-06-26,True
27,2024-06-27,True
27,2024-06-28,False
27,2024-06-29,True
27,2024-06-30,True
28,2024-06-01,True
28,2024-06-02,False
28,2024-06-03,False
28,2024-06-04,False
28,2024-06-05,False
28,2024-06-06,False
28,2024-06-07,False
28,2024-06-08,False
28,2024-06-09,True
28,2024-06-10,True
28,2024-06-11,True
28,2024-06-12,False
28,2024-06-13,False
28,2024-06-14,False
28,2024-06-15,False
28,2024-06-16,False
28,2024-06-17,True
28,2024-06-18,True
28,2024-06-19,True
28,2024-06-20,True
28,2024-06-21,True
28,2024-06-22,True
28,2024-06-23,False
28,2024-06-24,False
28,2024-06-25,False
28,2024-06-26,False
28,2024-06-27,False
28,2024-06-28,False
28,2024-06-29,True
28,2024-06-30,True
29,2024-06-01,True
29,2024-06-02,True
29,2024-06-03,True
29,2024-06-04,False
29,2024-06-05,False
29,2024-06-06,False
29,2024-06-07,False
29,2024-06-08,False
29,2024-06-09,True
29,2024-06-10,True
29,2024-06-11,True
29,2024-06-12,True
29,2024-06-13,False
29,2024-06-14,True
29,2024-06-15,True
29,2024-06-16,True
29,2024-06-17,True
29,2024-06-18,True
29,2024-06-19,True
29,2024-06-20,True
29,2024-06-21,True
29,2024-06-22,True
29,2024-06-23,True
29,2024-06-24,True
29,2024-06-25,True
29,2024-06-26,False
29,2024-06-27,True
29,2024-06-28,True
29,2024-06-29,True
29,2024-06-30,True
30,2024-06-01,True
30,2024-06-02,True
30,2024-06-03,True
30,2024-06-04,False
30,2024-06-05,False
30,2024-06-06,True
30,2024-06-07,True
30,2024-06-08,True
30,2024-06-09,True
30,2024-06-10,False
30,2024-06-11,False
30,2024-06-12,False
30,2024-06-13,False
30,2024-06-14,False
30,2024-06-15,True
30,2024-06-16,False
30,2024-06-17,False
30,2024-06-18,True
30,2024-06-19,True
30,2024-06-20,True
30,2024-06-21,False
30,2024-06-22,False
30,2024-06-23,False
30,2024-06-24,False
30,2024-06-25,False
30,2024-06-26,False
30,2024-06-27,True
30,2024-06-28,True
30,2024-06-29,True
30,2024-06-30,True
31,2024-06-01,True
31,2024-06-02,True
31,2024-06-03,True
31,2024-06-04,True
31,2024-06-05,True
31,2024-06-06,True
31,2024-06-07,True
31,2024-06-08,True
31,2024-06-09,True
31,2024-06-10,True
31,2024-06-11,True
31,2024-06-12,True
31,2024-06-13,True
31,2024-06-14,True
31,2024-06-15,True
31,2024-06-16,True
31,2024-06-17,True
31,2024-06-18,False
31,2024-06-19,True
31,2024-06-20,True
31,2024-06-21,True
31,2024-06-22,True
31,2024-06-23,True
31,2024-06-24,True
31,2024-06-25,True
31,2024-06-26,True
31,2024-06-27,True
31,2024-06-28,True
31,2024-06-29,True
31,2024-06-30,True
32,2024-06-01,True
32,2024-06-02,True
32,2024-06-03,False
32,2024-06-04,True
32,2024-06-05,True
32,2024-06-06,True
32,2024-06-07,True
32,2024-06-08,True
32,2024-06-09,True
32,2024-06-10,False
32,2024-06-11,False
32,2024-06-12,False
32,2024-06-13,False
32,2024-06-14,True
32,2024-06-15,True
32,2024-06-16,False
32,2024-06-17,False
32,2024-06-18,False
32,2024-06-19,False
32,2024-06-20,False
32,2024-06-21,False
32,2024-06-22,False
32,2024-06-23,False
32,2024-06-24,False
32,2024-06-25,False
32,2024-06-26,False
32,2024-06-27,True
32,2024-06-28,True
32,2024-06-29,True
32,2024-06-30,True
33,2024-06-01,True
33,2024-06-02,False
33,2024-06-03,False
33,2024-06-04,False
33,2024-06-05,True
33,2024-06-06,True
33,2024-06-07,True
33,2024-06-08,True
33,2024-06-09,True
33,2024-06-10,True
33,2024-06-11,True
33,2024-06-12,True
33,2024-06-13,True
33,2024-06-14,False
33,2024-06-15,False
33,2024-06-16,False
33,2024-06-17,False
33,2024-06-18,False
33,2024-06-19,False
33,2024-06-20,True
33,2024-06-21,True
33,2024-06-22,True
33,2024-06-23,True
33,2024-06-24,True
33,2024-06-25,True
33,2024-06-26,True
33,2024-06-27,False
33,2024-06-28,True
33,2024-06-29,True
33,2024-06-30,True
34,2024-06-01,True
34,2024-06-02,True
34,2024-06-03,True
34,2024-06-04,True
34,2024-06-05,True
34,2024-06-06,True
34,2024-06-07,True
34,2024-06-08,True
34,2024-06-09,True
34,2024-06-10,True
34,2024-06-11,True
34,2024-06-12,True
34,2024-06-13,True
34,2024-06-14,True
34,2024-06-15,True
34,2024-06-16,True
34,2024-06-17,True
34,2024-06-18,True
34,2024-06-19,True
34,2024-06-20,False
34,2024-06-21,False
34,2024-06-22,False
34,2024-06-23,True
34,2024-06-24,True
34,2024-06-25,True
34,2024-06-26,True
34,2024-06-27,True
34,2024-06-28,False
34,2024-06-29,True
34,2024-06-30,True
35,2024-06-01,False
35,2024-06-02,False
35,2024-06-03,False
35,2024-06-04,False
35,2024-06-05,False
35,2024-06-06,False
35,2024-06-07,True
35,2024-06-08,True
35,2024-06-09,True
35,2024-06-10,True
35,2024-06-11,True
35,2024-06-12,True
35,2024-06-13,True
35,2024-06-14,True
35,2024-06-15,True
35,2024-06-16,True
35,2024-06-17,True
35,2024-06-18,True
35,2024-06-19,True
35,2024-06-20,True
35,2024-06-21,True
35,2024-06-22,True
35,2024-06-23,True
35,2024-06-24,True
35,2024-06-25,True
35,2024-06-26,True
35,2024-06-27,True
35,2024-06-28,True
35,2024-06-29,True
35,2024-06-30,True
36,2024-06-01,True
36,2024-06-02,True
36,2024-06-03,True
36,2024-06-04,True
36,2024-06-05,True
36,2024-06-06,True
36,2024-06-07,True
36,2024-06-08,True
36,2024-06-09,True
36,2024-06-10,True
36,2024-06-11,True
36,2024-06-12,True
36,2024-06-13,True
36,2024-06-14,False
36,2024-06-15,False
36,2024-06-16,False
36,2024-06-17,False
36,2024-06-18,False
36,2024-06-19,False
36,2024-06-20,True
36,2024-06-21,False
36,2024-06-22,False
36,2024-06-23,False
36,2024-06-24,False
36,2024-06-25,False
36,2024-06-26,False
36,2024-06-27,False
36,2024-06-28,True
36,2024-06-29,True
36,2024-06-30,True
37,2024-06-01,True
37,2024-06-02,True
37,2024-06-03,False
37,2024-06-04,False
37,2024-06-05,False
37,2024-06-06,True
37,2024-06-07,True
37,2024-06-08,True
37,2024-06-09,True
37,2024-06-10,True
37,2024-06-11,True
37,2024-06-12,False
37,2024-06-13,False
37,2024-06-14,False
37,2024-06-15,False
37,2024-06-16,False
37,2024-06-17,False
37,2024-06-18,False
37,2024-06-19,False
37,2024-06-20,False
37,2024-06-21,True
37,2024-06-22,True
37,2024-06-23,True
37,2024-06-24,True
37,2024-06-25,False
37,2024-06-26,False
37,2024-06-27,True
37,2024-06-28,True
37,2024-06-29,True
37,2024-06-30,True
38,2024-06-01,True
38,2024-06-02,False
38,2024-06-03,False
38,2024-06-04,False
38,2024-06-05,True
38,2024-06-06,True
38,2024-06-07,True
38,2024-06-08,False
38,2024-06-09,False
38,2024-06-10,False
38,2024-06-11,False
38,2024-06-12,False
38,2024-06-13,False
38,2024-06-14,False
38,2024-06-15,False
38,2024-06-16,True
38,2024-06-17,True
38,2024-06-18,True
38,2024-06-19,True
38,2024-06-20,True
38,2024-06-21,True
38,2024-06-22,True
38,2024-06-23,True
38,2024-06-24,False
38,2024-06-25,True
38,2024-06-26,True
38,2024-06-27,True
38,2024-06-28,True
38,2024-06-29,True
38,2024-06-30,True
39,2024-06-01,True
39,2024-06-02,True
39,2024-06-03,False
39,2024-06-04,False
39,2024-06-05,False
39,2024-06-06,True
39,2024-06-07,True
39,2024-06-08,True
39,2024-06-09,True
39,2024-06-10,True
39,2024-06-11,True
39,2024-06-12,True
39,2024-06-13,True
39,2024-06-14,True
39,2024-06-15,True
39,2024-06-16,True
39,2024-06-17,True
39,2024-06-18,True
39,2024-06-19,True
39,2024-06-20,True
39,2024-06-21,True
39,2024-06-22,True
39,2024-06-23,True
39,2024-06-24,True
39,2024-06-25,True
39,2024-06-26,True
39,2024-06-27,True
39,2024-06-28,False
39,2024-06-29,True
39,2024-06-30,True
40,2024-06-01,True
40,2024-06-02,True
40,2024-06-03,True
40,2024-06-04,True
40,2024-06-05,True
40,2024-06-06,True
40,2024-06-07,True
40,2024-06-08,True
40,2024-06-09,True
40,2024-06-10,False
40,2024-06-11,False
40,2024-06-12,False
40,2024-06-13,False
40,2024-06-14,True
40,2024-06-15,True
40,2024-06-16,True
40,2024-06-17,True
40,2024-06-18,True
40,2024-06-19,True
40,2024-06-20,True
40,2024-06-21,True
40,2024-06-22,True
40,2024-06-23,False
40,2024-06-24,False
40,2024-06-25,True
40,2024-06-26,True
40,2024-06-27,False
40,2024-06-28,False
40,2024-06-29,True
40,2024-06-30,True
41,2024-06-01,True
41,2024-06-02,True
41,2024-06-03,True
41,2024-06-04,True
41,2024-06-05,True
41,2024-06-06,False
41,2024-06-07,False
41,2024-06-08,False
41,2024-06-09,False
41,2024-06-10,False
41,2024-06-11,False
41,2024-06-12,True
41,2024-06-13,True
41,2024-06-14,True
41,2024-06-15,True
41,2024-06-16,True
41,2024-06-17,True
41,2024-06-18,False
41,2024-06-19,False
41,2024-06-20,False
41,2024-06-21,False
41,2024-06-22,False
41,2024-06-23,False
41,2024-06-24,False
41,2024-06-25,False
41,2024-06-26,False
41,2024-06-27,False
41,2024-06-28,True
41,2024-06-29,True
41,2024-06-30,True
42,2024-06-01,True
42,2024-06-02,True
42,2024-06-03,True
42,2024-06-04,True
42,2024-06-05,False
42,2024-06-06,False
42,2024-06-07,True
42,2024-06-08,True
42,2024-06-09,True
42,2024-06-10,True
42,2024-06-11,True
42,2024-06-12,True
42,2024-06-13,False
42,2024-06-14,False
42,2024-06-15,False
42,2024-06-16,True
42,2024-06-17,True
42,2024-06-18,False
42,2024-06-19,False
42,2024-06-20,False
42,2024-06-21,False
42,2024-06-22,False
42,2024-06-23,False
42,2024-06-24,False
42,2024-06-25,True
42,2024-06-26,True
42,2024-06-27,True
42,2024-06-28,True
42,2024-06-29,True
42,2024-06-30,True
43,2024-06-01,True
43,2024-06-02,True
43,2024-06-03,True
43,2024-06-04,True
43,2024-06-05,True
43,2024-06-06,True
43,2024-06-07,True
43,2024-06-08,False
43,2024-06-09,False
